"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"31HLTCK4BLV1GIDKNX3BJ64S9BSGVC","3D8T3D6PQEIQ2GY6AJ9KFTAEYVCOYN","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:47:33 PDT 2019","200","BatchId:3679483;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:47:33 PDT 2019","","","33PPO7FECVFW4CHNC28MMF7QBUHDIX","AMJ9NTQPGHOVV","Approved","Tue Jun 18 07:52:45 PDT 2019","Tue Jun 18 08:06:18 PDT 2019","Wed Jun 19 08:06:18 PDT 2019","Wed Jun 19 06:31:58 PDT 2019","","","813","100% (1/1)","100% (1/1)","100% (1/1)","2166382"
"31HLTCK4BLV1GIDKNX3BJ64S9BSGVC","3D8T3D6PQEIQ2GY6AJ9KFTAEYVCOYN","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:47:33 PDT 2019","200","BatchId:3679483;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:47:33 PDT 2019","","","3483FV8BEEJT8IO6DCFGTTQH5DG264","A20C7ZLLE41JUO","Approved","Tue Jun 18 10:23:17 PDT 2019","Tue Jun 18 10:49:27 PDT 2019","Wed Jun 19 10:49:27 PDT 2019","Wed Jun 19 06:31:58 PDT 2019","","","1570","100% (1/1)","100% (1/1)","100% (1/1)","1533323"
"31HLTCK4BLV1GIDKNX3BJ64S9BSGVC","3D8T3D6PQEIQ2GY6AJ9KFTAEYVCOYN","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:47:33 PDT 2019","200","BatchId:3679483;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:47:33 PDT 2019","","","34J10VATJFYQTLLSHOE6MEEPUATQI4","AJYALW506CI1X","Approved","Tue Jun 18 10:58:39 PDT 2019","Tue Jun 18 11:16:23 PDT 2019","Wed Jun 19 11:16:23 PDT 2019","Wed Jun 19 06:31:58 PDT 2019","","","1064","100% (1/1)","100% (1/1)","100% (1/1)","6175612"
"31HLTCK4BLV1GIDKNX3BJ64S9BSGVC","3D8T3D6PQEIQ2GY6AJ9KFTAEYVCOYN","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:47:33 PDT 2019","200","BatchId:3679483;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:47:33 PDT 2019","","","34Q075JO1XDR5MKVSJZLF96L03Y101","AJ354S4BWHD07","Approved","Tue Jun 18 08:00:38 PDT 2019","Tue Jun 18 08:47:36 PDT 2019","Wed Jun 19 08:47:36 PDT 2019","Wed Jun 19 06:31:59 PDT 2019","","","2818","100% (1/1)","100% (1/1)","100% (1/1)","944657"
"31HLTCK4BLV1GIDKNX3BJ64S9BSGVC","3D8T3D6PQEIQ2GY6AJ9KFTAEYVCOYN","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:47:33 PDT 2019","200","BatchId:3679483;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:47:33 PDT 2019","","","34QN5IT0TZR9GM4GR480UJTTE9308J","A2RR04JS69Z5LE","Approved","Tue Jun 18 07:48:19 PDT 2019","Tue Jun 18 07:53:45 PDT 2019","Wed Jun 19 07:53:45 PDT 2019","Wed Jun 19 06:31:59 PDT 2019","","","326","100% (1/1)","100% (1/1)","100% (1/1)","4109333"
"31HLTCK4BLV1GIDKNX3BJ64S9BSGVC","3D8T3D6PQEIQ2GY6AJ9KFTAEYVCOYN","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:47:33 PDT 2019","200","BatchId:3679483;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:47:33 PDT 2019","","","34T446B1C0EBSPUT8GO5W5PC40QC03","A2EGX50U9PI5JM","Approved","Tue Jun 18 08:32:44 PDT 2019","Tue Jun 18 08:49:22 PDT 2019","Wed Jun 19 08:49:22 PDT 2019","Wed Jun 19 06:31:59 PDT 2019","","","998","100% (1/1)","100% (1/1)","100% (1/1)","9192201"
"31HLTCK4BLV1GIDKNX3BJ64S9BSGVC","3D8T3D6PQEIQ2GY6AJ9KFTAEYVCOYN","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:47:33 PDT 2019","200","BatchId:3679483;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:47:33 PDT 2019","","","35GMH2SV3EHBS46Q6SWBCULXNFUOE9","A29VL3MZE7YPBZ","Approved","Tue Jun 18 09:26:19 PDT 2019","Tue Jun 18 09:44:04 PDT 2019","Wed Jun 19 09:44:04 PDT 2019","Wed Jun 19 06:31:59 PDT 2019","","","1065","100% (1/1)","100% (1/1)","100% (1/1)","1176036"
"31HLTCK4BLV1GIDKNX3BJ64S9BSGVC","3D8T3D6PQEIQ2GY6AJ9KFTAEYVCOYN","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:47:33 PDT 2019","200","BatchId:3679483;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:47:33 PDT 2019","","","36DSNE9QZ5YJ3KSIKT729AYPSNDOJH","A375OH1S7FO7L8","Approved","Tue Jun 18 07:56:36 PDT 2019","Tue Jun 18 08:20:45 PDT 2019","Wed Jun 19 08:20:45 PDT 2019","Wed Jun 19 06:31:59 PDT 2019","","","1449","100% (1/1)","100% (1/1)","100% (1/1)","3475571"
"31HLTCK4BLV1GIDKNX3BJ64S9BSGVC","3D8T3D6PQEIQ2GY6AJ9KFTAEYVCOYN","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:47:33 PDT 2019","200","BatchId:3679483;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:47:33 PDT 2019","","","36DSNE9QZ5YJ3KSIKT729AYPSNFJOE","A2UIGDOLX5RV95","Approved","Tue Jun 18 08:33:23 PDT 2019","Tue Jun 18 08:43:41 PDT 2019","Wed Jun 19 08:43:41 PDT 2019","Wed Jun 19 06:31:59 PDT 2019","","","618","100% (1/1)","100% (1/1)","100% (1/1)","8998395"
"31HLTCK4BLV1GIDKNX3BJ64S9BSGVC","3D8T3D6PQEIQ2GY6AJ9KFTAEYVCOYN","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:47:33 PDT 2019","200","BatchId:3679483;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:47:33 PDT 2019","","","36U2A8VAG1ZQ8I2281GCCGW4LMCKYN","A3FXXVWB4808XQ","Approved","Tue Jun 18 07:51:26 PDT 2019","Tue Jun 18 08:02:54 PDT 2019","Wed Jun 19 08:02:54 PDT 2019","Wed Jun 19 06:31:59 PDT 2019","","","688","100% (1/1)","100% (1/1)","100% (1/1)","700283"
"31HLTCK4BLV1GIDKNX3BJ64S9BSGVC","3D8T3D6PQEIQ2GY6AJ9KFTAEYVCOYN","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:47:33 PDT 2019","200","BatchId:3679483;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:47:33 PDT 2019","","","36V4Q8R5ZK0CP4BJ23CYE7L6BIQQMV","A1R8RBXRU2T6HZ","Approved","Tue Jun 18 07:55:53 PDT 2019","Tue Jun 18 08:08:41 PDT 2019","Wed Jun 19 08:08:41 PDT 2019","Wed Jun 19 06:31:59 PDT 2019","","","768","100% (1/1)","100% (1/1)","100% (1/1)","8511439"
"31HLTCK4BLV1GIDKNX3BJ64S9BSGVC","3D8T3D6PQEIQ2GY6AJ9KFTAEYVCOYN","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:47:33 PDT 2019","200","BatchId:3679483;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:47:33 PDT 2019","","","36V4Q8R5ZK0CP4BJ23CYE7L6BIRMQS","A34TVS5NMPO3O2","Approved","Tue Jun 18 08:23:11 PDT 2019","Tue Jun 18 08:31:15 PDT 2019","Wed Jun 19 08:31:15 PDT 2019","Wed Jun 19 06:31:59 PDT 2019","","","484","100% (1/1)","100% (1/1)","100% (1/1)","1807735"
"31HLTCK4BLV1GIDKNX3BJ64S9BSGVC","3D8T3D6PQEIQ2GY6AJ9KFTAEYVCOYN","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:47:33 PDT 2019","200","BatchId:3679483;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:47:33 PDT 2019","","","36ZN444YTRYN898C2BM2X9JPF8QIO1","A3CMOHJ8HNNDPL","Approved","Tue Jun 18 08:29:02 PDT 2019","Tue Jun 18 08:45:23 PDT 2019","Wed Jun 19 08:45:23 PDT 2019","Wed Jun 19 06:32:00 PDT 2019","","","981","100% (1/1)","100% (1/1)","100% (1/1)","8981254"
"31HLTCK4BLV1GIDKNX3BJ64S9BSGVC","3D8T3D6PQEIQ2GY6AJ9KFTAEYVCOYN","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:47:33 PDT 2019","200","BatchId:3679483;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:47:33 PDT 2019","","","373ERPL3YO8GE0G3OF2A5BQ31C2RTC","A3FHT58VC8WMON","Approved","Tue Jun 18 09:37:39 PDT 2019","Tue Jun 18 10:17:17 PDT 2019","Wed Jun 19 10:17:17 PDT 2019","Wed Jun 19 06:32:00 PDT 2019","","","2378","100% (1/1)","100% (1/1)","100% (1/1)","5731012"
"31HLTCK4BLV1GIDKNX3BJ64S9BSGVC","3D8T3D6PQEIQ2GY6AJ9KFTAEYVCOYN","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:47:33 PDT 2019","200","BatchId:3679483;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:47:33 PDT 2019","","","373ERPL3YO8GE0G3OF2A5BQ31COTR0","A6C3BRBILNO8X","Approved","Tue Jun 18 08:08:12 PDT 2019","Tue Jun 18 08:29:04 PDT 2019","Wed Jun 19 08:29:04 PDT 2019","Wed Jun 19 06:32:00 PDT 2019","","","1252","100% (1/1)","100% (1/1)","100% (1/1)","5592408"
