"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"338GLSUI43BFAQ0LIISOQYK99SYSFK","3D1RILWJRGY4VFVMCR87OOP20NAEZ0","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:46:52 PDT 2019","200","BatchId:3679482;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:46:52 PDT 2019","","","32XVDSJFPZXVXL9Y0SMXIPN3VCC2MT","AEGSLKFQL4GKV","Approved","Tue Jun 18 07:47:30 PDT 2019","Tue Jun 18 08:46:53 PDT 2019","Wed Jun 19 08:46:53 PDT 2019","Wed Jun 19 06:32:45 PDT 2019","","","3563","100% (1/1)","100% (1/1)","100% (1/1)","7115805"
"338GLSUI43BFAQ0LIISOQYK99SYSFK","3D1RILWJRGY4VFVMCR87OOP20NAEZ0","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:46:52 PDT 2019","200","BatchId:3679482;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:46:52 PDT 2019","","","32Z9ZLUT1LKNCEXSWT4HXXIAFV9OHC","A184EIWAV7P9EH","Approved","Tue Jun 18 07:56:16 PDT 2019","Tue Jun 18 08:16:10 PDT 2019","Wed Jun 19 08:16:10 PDT 2019","Wed Jun 19 06:32:45 PDT 2019","","","1194","100% (1/1)","100% (1/1)","100% (1/1)","7699671"
"338GLSUI43BFAQ0LIISOQYK99SYSFK","3D1RILWJRGY4VFVMCR87OOP20NAEZ0","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:46:52 PDT 2019","200","BatchId:3679482;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:46:52 PDT 2019","","","336KAV9KYQSVR2YCJVA8CKAA4MQY2F","AKSJ3C5O3V9RB","Approved","Tue Jun 18 07:58:26 PDT 2019","Tue Jun 18 08:54:00 PDT 2019","Wed Jun 19 08:54:00 PDT 2019","Wed Jun 19 06:32:45 PDT 2019","","","3334","100% (1/1)","100% (1/1)","100% (1/1)","1463322"
"338GLSUI43BFAQ0LIISOQYK99SYSFK","3D1RILWJRGY4VFVMCR87OOP20NAEZ0","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:46:52 PDT 2019","200","BatchId:3679482;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:46:52 PDT 2019","","","33CID57104T0CLNW4GZN1MD61LS3L9","A31HAUTYYU5UKJ","Approved","Tue Jun 18 08:53:36 PDT 2019","Tue Jun 18 09:15:43 PDT 2019","Wed Jun 19 09:15:43 PDT 2019","Wed Jun 19 06:32:45 PDT 2019","","","1327","100% (1/1)","100% (1/1)","100% (1/1)","8678073"
"338GLSUI43BFAQ0LIISOQYK99SYSFK","3D1RILWJRGY4VFVMCR87OOP20NAEZ0","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:46:52 PDT 2019","200","BatchId:3679482;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:46:52 PDT 2019","","","33F859I566D3TK8JSOZVRDIB8WQBHV","A1CMWA0L8FTSXA","Approved","Tue Jun 18 07:52:59 PDT 2019","Tue Jun 18 08:14:05 PDT 2019","Wed Jun 19 08:14:05 PDT 2019","Wed Jun 19 06:32:46 PDT 2019","","","1266","100% (1/1)","100% (1/1)","100% (1/1)","1961848"
"338GLSUI43BFAQ0LIISOQYK99SYSFK","3D1RILWJRGY4VFVMCR87OOP20NAEZ0","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:46:52 PDT 2019","200","BatchId:3679482;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:46:52 PDT 2019","","","33FOTY3KEMLBZEFB4ZS5AA8M9SUC14","ARZV0T1MCI22L","Approved","Tue Jun 18 07:47:08 PDT 2019","Tue Jun 18 07:55:14 PDT 2019","Wed Jun 19 07:55:14 PDT 2019","Wed Jun 19 06:32:46 PDT 2019","","","486","100% (1/1)","100% (1/1)","100% (1/1)","749380"
"338GLSUI43BFAQ0LIISOQYK99SYSFK","3D1RILWJRGY4VFVMCR87OOP20NAEZ0","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:46:52 PDT 2019","200","BatchId:3679482;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:46:52 PDT 2019","","","33ISQZVXPPMVMHP9KWHPR6RDDPLCCU","AOIK8K4X34LGR","Approved","Tue Jun 18 07:47:38 PDT 2019","Tue Jun 18 08:19:00 PDT 2019","Wed Jun 19 08:19:00 PDT 2019","Wed Jun 19 06:32:46 PDT 2019","","","1882","100% (1/1)","100% (1/1)","100% (1/1)","5848847"
"338GLSUI43BFAQ0LIISOQYK99SYSFK","3D1RILWJRGY4VFVMCR87OOP20NAEZ0","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:46:52 PDT 2019","200","BatchId:3679482;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:46:52 PDT 2019","","","33IZTU6J811ZWWP08E3CKOG50AUXSA","A2M47ONTL35B3A","Approved","Tue Jun 18 07:47:16 PDT 2019","Tue Jun 18 08:00:38 PDT 2019","Wed Jun 19 08:00:38 PDT 2019","Wed Jun 19 06:32:46 PDT 2019","","","802","100% (1/1)","100% (1/1)","100% (1/1)","5559750"
"338GLSUI43BFAQ0LIISOQYK99SYSFK","3D1RILWJRGY4VFVMCR87OOP20NAEZ0","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:46:52 PDT 2019","200","BatchId:3679482;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:46:52 PDT 2019","","","33JKGHPFYCURM7YRMBKHADQ1673NM5","A2Z64HYA7GG3KM","Approved","Tue Jun 18 07:53:41 PDT 2019","Tue Jun 18 08:52:38 PDT 2019","Wed Jun 19 08:52:38 PDT 2019","Wed Jun 19 06:32:46 PDT 2019","","","3537","100% (1/1)","100% (1/1)","100% (1/1)","9968316"
"338GLSUI43BFAQ0LIISOQYK99SYSFK","3D1RILWJRGY4VFVMCR87OOP20NAEZ0","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:46:52 PDT 2019","200","BatchId:3679482;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:46:52 PDT 2019","","","33LK57MYLT5O1RPF9WRXH9WG8ASZS9","A3KC385CZNYEG5","Approved","Tue Jun 18 07:47:03 PDT 2019","Tue Jun 18 08:33:11 PDT 2019","Wed Jun 19 08:33:11 PDT 2019","Wed Jun 19 06:32:46 PDT 2019","","","2768","100% (1/1)","100% (1/1)","100% (1/1)","1740285"
"338GLSUI43BFAQ0LIISOQYK99SYSFK","3D1RILWJRGY4VFVMCR87OOP20NAEZ0","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:46:52 PDT 2019","200","BatchId:3679482;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:46:52 PDT 2019","","","33M4IA01QG1NVHPNTP37UEB9E8BXRM","AW0XXNPFHP7XD","Approved","Tue Jun 18 07:47:14 PDT 2019","Tue Jun 18 08:17:26 PDT 2019","Wed Jun 19 08:17:26 PDT 2019","Wed Jun 19 06:32:46 PDT 2019","","","1812","100% (1/1)","100% (1/1)","100% (1/1)","6971757"
"338GLSUI43BFAQ0LIISOQYK99SYSFK","3D1RILWJRGY4VFVMCR87OOP20NAEZ0","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:46:52 PDT 2019","200","BatchId:3679482;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:46:52 PDT 2019","","","33SA9F9TRXUJXDFSXENLTOYJQHJEW1","A3BJ0H1UZ7YQL0","Approved","Tue Jun 18 08:41:27 PDT 2019","Tue Jun 18 09:08:50 PDT 2019","Wed Jun 19 09:08:50 PDT 2019","Wed Jun 19 06:32:46 PDT 2019","","","1643","100% (1/1)","100% (1/1)","100% (1/1)","3539075"
"338GLSUI43BFAQ0LIISOQYK99SYSFK","3D1RILWJRGY4VFVMCR87OOP20NAEZ0","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:46:52 PDT 2019","200","BatchId:3679482;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:46:52 PDT 2019","","","33TIN5LC04A6RMJB44PNM7IOAS09YI","A3J85WP15JFYW0","Approved","Tue Jun 18 07:47:19 PDT 2019","Tue Jun 18 08:13:04 PDT 2019","Wed Jun 19 08:13:04 PDT 2019","Wed Jun 19 06:32:46 PDT 2019","","","1545","100% (1/1)","100% (1/1)","100% (1/1)","3297911"
"338GLSUI43BFAQ0LIISOQYK99SYSFK","3D1RILWJRGY4VFVMCR87OOP20NAEZ0","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:46:52 PDT 2019","200","BatchId:3679482;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:46:52 PDT 2019","","","340UGXU9DY1N7KC9X4XUB4185W7UVK","A2EED3HLTA96CP","Approved","Tue Jun 18 07:47:36 PDT 2019","Tue Jun 18 08:30:34 PDT 2019","Wed Jun 19 08:30:34 PDT 2019","Wed Jun 19 06:32:47 PDT 2019","","","2578","100% (1/1)","100% (1/1)","100% (1/1)","6099989"
"338GLSUI43BFAQ0LIISOQYK99SYSFK","3D1RILWJRGY4VFVMCR87OOP20NAEZ0","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:46:52 PDT 2019","200","BatchId:3679482;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:46:52 PDT 2019","","","34BBWHLWHABVDIHETXDCE3WBIANIWB","AG3ISFZMFGDQ9","Approved","Tue Jun 18 07:54:56 PDT 2019","Tue Jun 18 08:11:45 PDT 2019","Wed Jun 19 08:11:45 PDT 2019","Wed Jun 19 06:32:47 PDT 2019","","","1009","100% (1/1)","100% (1/1)","100% (1/1)","6913716"
"338GLSUI43BFAQ0LIISOQYK99SYSFK","3D1RILWJRGY4VFVMCR87OOP20NAEZ0","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:46:52 PDT 2019","200","BatchId:3679482;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:46:52 PDT 2019","","","34HJIJKLP5WOQMIUIY6CY03E6JJV4Y","A34BQ6SOTCC81H","Approved","Tue Jun 18 07:48:21 PDT 2019","Tue Jun 18 08:03:09 PDT 2019","Wed Jun 19 08:03:09 PDT 2019","Wed Jun 19 06:32:47 PDT 2019","","","888","100% (1/1)","100% (1/1)","100% (1/1)","9295241"
"338GLSUI43BFAQ0LIISOQYK99SYSFK","3D1RILWJRGY4VFVMCR87OOP20NAEZ0","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:46:52 PDT 2019","200","BatchId:3679482;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:46:52 PDT 2019","","","34MAJL3QP4N4EDGBYO06F5BVFZR34A","A2LTGFMW5PUE01","Approved","Tue Jun 18 07:49:09 PDT 2019","Tue Jun 18 08:25:52 PDT 2019","Wed Jun 19 08:25:52 PDT 2019","Wed Jun 19 06:32:47 PDT 2019","","","2203","100% (1/1)","100% (1/1)","100% (1/1)","762223"
"338GLSUI43BFAQ0LIISOQYK99SYSFK","3D1RILWJRGY4VFVMCR87OOP20NAEZ0","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:46:52 PDT 2019","200","BatchId:3679482;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:46:52 PDT 2019","","","34MAJL3QP4N4EDGBYO06F5BVFZW43G","A12KBRXJJ8IZCR","Approved","Tue Jun 18 08:48:18 PDT 2019","Tue Jun 18 09:10:47 PDT 2019","Wed Jun 19 09:10:47 PDT 2019","Wed Jun 19 06:32:47 PDT 2019","","","1349","100% (1/1)","100% (1/1)","100% (1/1)","7687926"
"338GLSUI43BFAQ0LIISOQYK99SYSFK","3D1RILWJRGY4VFVMCR87OOP20NAEZ0","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:46:52 PDT 2019","200","BatchId:3679482;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:46:52 PDT 2019","","","34S6N1K2ZVJF6TUVJ1OP5GEGKQ4LHS","AE3830OQLJ6Q4","Approved","Tue Jun 18 07:53:49 PDT 2019","Tue Jun 18 08:18:41 PDT 2019","Wed Jun 19 08:18:41 PDT 2019","Wed Jun 19 06:32:47 PDT 2019","","","1492","100% (1/1)","100% (1/1)","100% (1/1)","252723"
"338GLSUI43BFAQ0LIISOQYK99SYSFK","3D1RILWJRGY4VFVMCR87OOP20NAEZ0","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:46:52 PDT 2019","200","BatchId:3679482;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:46:52 PDT 2019","","","354GIDR5ZB6RYXZDW0VL14NBVBR00W","A2ETY1O927Z1IF","Approved","Tue Jun 18 07:48:07 PDT 2019","Tue Jun 18 08:13:54 PDT 2019","Wed Jun 19 08:13:54 PDT 2019","Wed Jun 19 06:32:47 PDT 2019","","","1547","100% (1/1)","100% (1/1)","100% (1/1)","8797121"
"338GLSUI43BFAQ0LIISOQYK99SYSFK","3D1RILWJRGY4VFVMCR87OOP20NAEZ0","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:46:52 PDT 2019","200","BatchId:3679482;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:46:52 PDT 2019","","","35BLDD71I6X4TJ6J3RW2SWGN7EMZVE","A1POQWMOWKNQCN","Approved","Tue Jun 18 07:47:16 PDT 2019","Tue Jun 18 08:29:21 PDT 2019","Wed Jun 19 08:29:21 PDT 2019","Wed Jun 19 06:32:47 PDT 2019","","","2525","100% (1/1)","100% (1/1)","100% (1/1)","9483122"
"338GLSUI43BFAQ0LIISOQYK99SYSFK","3D1RILWJRGY4VFVMCR87OOP20NAEZ0","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:46:52 PDT 2019","200","BatchId:3679482;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:46:52 PDT 2019","","","35H6S234SA0L7F7TVVHER0TTPMW65W","A1OBB3PWYWK9KK","Approved","Tue Jun 18 09:01:01 PDT 2019","Tue Jun 18 09:11:46 PDT 2019","Wed Jun 19 09:11:46 PDT 2019","Wed Jun 19 06:32:48 PDT 2019","","","645","100% (1/1)","100% (1/1)","100% (1/1)","6269483"
"338GLSUI43BFAQ0LIISOQYK99SYSFK","3D1RILWJRGY4VFVMCR87OOP20NAEZ0","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:46:52 PDT 2019","200","BatchId:3679482;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:46:52 PDT 2019","","","35LDD5557A4QE1DOPYS1IL9XCCYKMX","A3V4AW6DGWBHDO","Approved","Tue Jun 18 07:50:02 PDT 2019","Tue Jun 18 08:06:08 PDT 2019","Wed Jun 19 08:06:08 PDT 2019","Wed Jun 19 06:32:48 PDT 2019","","","966","100% (1/1)","100% (1/1)","100% (1/1)","9469183"
"338GLSUI43BFAQ0LIISOQYK99SYSFK","3D1RILWJRGY4VFVMCR87OOP20NAEZ0","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:46:52 PDT 2019","200","BatchId:3679482;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:46:52 PDT 2019","","","3634BBTX0OUT2WVJ383CAFABN70FID","A48WNR6C4CI3J","Approved","Tue Jun 18 08:36:51 PDT 2019","Tue Jun 18 08:47:44 PDT 2019","Wed Jun 19 08:47:44 PDT 2019","Wed Jun 19 06:32:48 PDT 2019","","","653","100% (1/1)","100% (1/1)","100% (1/1)","6037949"
"338GLSUI43BFAQ0LIISOQYK99SYSFK","3D1RILWJRGY4VFVMCR87OOP20NAEZ0","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:46:52 PDT 2019","200","BatchId:3679482;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:46:52 PDT 2019","","","36PW28KO4ZWMQ0CPW9RTBZ1SYYHAEN","A1UNBT94I82S8V","Approved","Tue Jun 18 08:45:31 PDT 2019","Tue Jun 18 09:19:45 PDT 2019","Wed Jun 19 09:19:45 PDT 2019","Wed Jun 19 06:32:48 PDT 2019","","","2054","100% (1/1)","100% (1/1)","100% (1/1)","5144042"
"338GLSUI43BFAQ0LIISOQYK99SYSFK","3D1RILWJRGY4VFVMCR87OOP20NAEZ0","Survey on social issues + coin flips (coin required; ca. 10-15 minutes)","Answer multiple choice questions. You need a coin for doing coin flips.","survey, research","$1.11","Tue Jun 18 07:46:52 PDT 2019","200","BatchId:3679482;OriginalHitTemplateId:920937340;","3600","86400","Sat Jun 22 07:46:52 PDT 2019","","","36ZN444YTRYN898C2BM2X9JPF8OIOZ","A2W04JK4CV19EF","Approved","Tue Jun 18 07:53:41 PDT 2019","Tue Jun 18 08:04:10 PDT 2019","Wed Jun 19 08:04:10 PDT 2019","Wed Jun 19 06:32:48 PDT 2019","","","629","100% (1/1)","100% (1/1)","100% (1/1)","4843929"
